sub_n,video_name,frame_n,nose,r_shoulder,r_elbow,r_wrist,l_shoulder,l_elbow,l_wrist,quality
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3046,148-83-7.80899788992,119-89-5.87490311442,113-136-10.0242058176,130-151-10.0242058176,166-89-2.92349250778,184-125-9.4128182064,172-151-9.4128182064,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3047,148-83-7.80900315828,119-89-5.9067069021,113-136-10.0075957025,130-151-10.0075957025,166-89-2.93045132509,184-125-9.39526461678,172-151-9.39526461678,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3048,148-83-7.8388019074,119-89-6.07476069664,113-136-10.0089383325,130-151-10.0089383325,166-89-3.01388769067,184-125-9.37942678593,172-151-9.37942678593,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3049,148-83-7.87644224628,119-89-6.25097066454,113-136-10.0348388775,130-151-10.0348388775,166-89-2.74149271227,184-125-9.39248398194,172-151-9.39248398194,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3050,148-83-7.75566459347,119-89-6.38525913532,113-136-10.0369194988,130-151-10.0369194988,166-89-1.84291733338,184-125-9.3871115154,172-151-9.3871115154,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3051,148-83-7.74155054113,119-89-6.40590435819,113-136-9.46769787073,136-151-9.46769787073,166-89-1.79360642842,184-125-9.41125903646,172-151-9.41125903646,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3052,148-83-7.735893844,119-89-6.41428877994,113-136-9.41451377273,136-151-9.41451377273,166-89-1.80970834961,184-125-9.4046568702,172-151-9.4046568702,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3053,148-83-7.64340519805,119-89-6.37845421006,113-136-9.45922625661,136-151-9.45922625661,166-89-1.71448680001,184-125-9.3387097084,172-151-9.3387097084,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3054,148-83-7.6461712325,119-89-6.46868902754,113-136-9.48224620819,136-151-9.48224620819,166-89-1.2986499043,184-125-9.35734458284,172-151-9.35734458284,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3055,148-83-7.6645120869,119-89-6.42519467954,113-136-9.53690456152,136-151-9.53690456152,166-89-1.7274538281,184-125-9.32720872156,172-151-9.32720872156,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3056,148-83-7.65010614657,119-89-6.43472042598,113-136-9.53808500767,136-151-9.53808500767,166-89-1.71644164497,184-125-9.35223444066,172-151-9.35223444066,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3057,148-83-7.69546587042,119-89-6.52797001691,113-136-9.54794943333,136-151-9.54794943333,166-89-1.27920958807,184-125-9.33949066584,172-151-9.33949066584,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3058,148-83-7.75473437037,119-89-6.62201722088,113-136-9.52712767124,136-151-9.52712767124,166-89-1.26092650575,184-125-9.38220469797,172-151-9.38220469797,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3059,148-83-7.68667433284,119-89-6.48067777216,113-136-9.51700452566,136-151-9.51700452566,166-89-1.30559683637,184-125-9.38784192389,172-151-9.38784192389,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3060,148-83-7.7008430075,119-89-6.50300968082,113-136-9.48794813156,136-151-9.48794813156,166-89-1.29152981814,184-125-9.38752316225,172-151-9.38752316225,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3061,148-83-7.73731790172,119-89-6.54335721944,113-136-9.43370908499,136-151-9.43370908499,166-89-1.29690356929,184-125-9.37351730738,172-151-9.37351730738,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3062,148-83-7.93669424295,119-89-6.55244323186,113-136-9.44577594995,136-151-9.44577594995,166-89-1.95039176941,184-125-9.35000817846,172-151-9.35000817846,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3063,148-83-7.9407144201,119-89-6.58230597407,113-136-9.45342072248,136-151-9.45342072248,166-89-1.95260085166,184-125-9.34680466797,172-151-9.34680466797,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3064,148-83-7.92668419784,119-89-6.60085048339,113-136-9.45199638605,136-151-9.45199638605,166-89-2.00638012588,184-125-9.35187531291,172-151-9.35187531291,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3065,148-83-7.49663480404,119-89-6.54008400307,113-136-9.45535674691,136-151-9.45535674691,166-89-1.25484597056,184-125-9.38613717807,172-151-9.38613717807,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3066,148-83-7.480578646,119-89-6.4388894847,113-136-10.1603777333,130-151-10.1603777333,166-89-1.88164272792,184-125-9.42353728392,172-151-9.42353728392,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3067,148-83-7.56457980174,119-89-6.35603325526,113-136-10.1752233706,130-151-10.1752233706,166-89-2.59803282882,184-125-9.43732025634,172-151-9.43732025634,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3068,148-83-7.58017898258,119-89-6.30648852259,113-136-10.1398735022,130-151-10.1398735022,166-89-2.74455034626,184-125-9.4356360865,172-151-9.4356360865,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3069,148-83-7.57113258301,119-89-6.19975151234,113-136-9.47399091125,136-151-9.47399091125,166-89-2.79645393779,184-125-9.37169637757,172-151-9.37169637757,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3070,148-83-7.28011070139,119-89-6.09076734554,113-136-9.45896482468,136-151-9.45896482468,166-89-1.3014194968,184-125-9.38485722272,172-151-9.38485722272,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3071,148-83-7.22219614787,119-89-6.05489954763,113-136-9.44925233722,136-151-9.44925233722,166-89-1.27806804455,184-125-9.36712113888,172-151-9.36712113888,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3072,148-83-7.19758066032,119-89-6.04777411248,113-136-10.1338815691,130-151-10.1338815691,166-89-1.28354732017,184-125-9.39378617351,172-151-9.39378617351,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3073,148-83-4.89961236715,119-89-6.04317342837,113-136-9.46578328013,136-151-9.46578328013,166-89-1.24650514921,184-125-9.39694629071,172-151-9.39694629071,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3074,148-83-5.07971376181,119-89-6.03896111537,113-136-9.46845195293,136-151-9.46845195293,166-89-1.76868643007,184-125-9.39952210658,172-151-9.39952210658,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3075,148-83-7.34649519095,119-89-6.22479841488,113-136-9.4614135623,136-151-9.4614135623,166-89-1.27242455459,184-125-9.40928087585,172-151-9.40928087585,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3076,148-83-7.33999035172,119-89-6.12803922574,113-136-9.4803041935,136-151-9.4803041935,166-89-1.75456607983,184-125-9.40195068632,172-151-9.40195068632,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3077,148-83-7.2254949817,119-89-6.12846284995,113-136-9.47288489938,136-151-9.47288489938,166-89-1.29947789321,184-125-9.39201610256,172-151-9.39201610256,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3078,148-83-7.23420045541,119-89-6.12917705404,113-136-10.1037445493,130-151-10.1037445493,166-89-1.30442926659,184-125-9.40453500264,172-151-9.40453500264,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3079,148-83-7.33793234218,119-89-6.28660956105,113-136-10.0965557721,130-151-10.0965557721,166-89-1.31494240595,184-125-9.43808368158,172-151-9.43808368158,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3080,148-83-7.30632846461,119-89-6.28453099951,113-136-10.106616562,130-151-10.106616562,166-89-1.28859415205,184-125-9.43047884867,172-151-9.43047884867,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3081,148-83-7.36009435632,119-89-6.32576660248,113-136-10.1051820941,130-151-10.1051820941,166-89-1.33201057408,184-125-9.39776755339,172-151-9.39776755339,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3082,148-83-7.37474181917,119-89-6.31960288711,113-136-10.1263907675,130-151-10.1263907675,166-89-1.3419664696,184-125-9.44004175322,172-151-9.44004175322,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3083,148-83-5.06550490856,119-89-6.51411594043,113-136-9.48693107367,136-151-9.48693107367,166-89-7.22121854419,184-125-9.4170148482,172-151-9.4170148482,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3084,148-83-5.23573160172,119-89-6.29357478259,113-136-10.1547309828,130-151-10.1547309828,166-89-1.81565153599,184-125-9.37072316368,172-151-9.37072316368,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3085,148-83-5.19388020039,119-89-6.36628109125,113-136-10.2095433386,130-151-10.2095433386,166-89-1.7802156657,184-125-9.37598279992,172-151-9.37598279992,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3086,148-83-5.26780575514,119-89-6.38609689475,113-136-10.2194634002,130-151-10.2194634002,166-89-1.78622728586,184-125-9.38469939976,172-151-9.38469939976,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3087,148-83-7.31464300522,119-89-6.40332890548,113-136-10.238525029,130-151-10.238525029,166-89-1.74303145707,184-125-9.36943755795,172-151-9.36943755795,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3088,148-83-7.33496499331,119-89-6.41467145599,113-136-10.2448719229,130-151-10.2448719229,166-89-1.74238286912,184-125-9.36141517879,172-151-9.36141517879,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3089,148-83-7.21597091083,119-89-6.44972512604,113-136-10.2027219977,130-151-10.2027219977,166-89-7.08162655081,184-125-9.40594955964,172-151-9.40594955964,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3090,148-83-7.2064195288,119-89-6.4440801067,113-136-10.1909066766,130-151-10.1909066766,166-89-7.08599895491,184-125-9.40700136957,172-151-9.40700136957,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3091,148-83-7.22247798384,119-89-6.44451678242,113-136-9.5250701189,136-151-9.5250701189,166-89-7.05406844658,184-125-9.42289032491,172-151-9.42289032491,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3092,148-83-7.3032309452,119-89-6.32784559383,113-136-10.198453407,130-151-10.198453407,166-89-1.76460102201,184-125-9.42341254413,172-151-9.42341254413,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3093,148-83-7.30497468676,119-89-6.32803856433,113-136-10.2155621615,130-151-10.2155621615,166-89-1.76699477434,184-125-9.4285226199,172-151-9.4285226199,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3094,148-83-7.28478718926,119-89-6.30241188241,113-136-10.2102581913,130-151-10.2102581913,166-89-7.02156278051,184-125-9.40102767272,172-151-9.40102767272,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3095,148-83-7.26646907308,119-89-6.31026113464,113-136-10.1767100586,130-151-10.1767100586,166-89-7.01833074249,184-125-9.38068096874,172-151-9.38068096874,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3096,148-83-7.44537327807,119-89-6.27126028145,113-136-10.1925560092,130-151-10.1925560092,166-89-6.98615819069,184-125-9.37223000268,172-151-9.37223000268,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3097,148-83-7.46049354426,119-89-6.3113397559,113-136-10.2181727373,130-151-10.2181727373,166-89-6.99350986804,184-125-9.37383714265,172-151-9.37383714265,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3098,148-83-7.42927866103,119-89-6.28256504129,113-136-10.2266384376,130-151-10.2266384376,166-89-6.97018116453,184-125-9.36461145614,172-151-9.36461145614,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3099,148-83-7.46507768839,119-89-6.42750828387,113-136-10.2133691345,130-151-10.2133691345,166-89-1.75500126183,184-125-9.37752918597,172-151-9.37752918597,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3100,148-83-7.49005190884,119-89-6.43880157096,113-136-10.1814897219,130-151-10.1814897219,166-89-1.79244953394,184-125-9.36088789029,172-151-9.36088789029,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3101,154-83-6.98537218571,119-89-6.61947072283,113-136-10.1906535005,130-151-10.1906535005,166-89-7.17877054517,184-125-9.41705235315,172-151-9.41705235315,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3102,154-83-6.9966609478,119-89-6.58018496828,113-136-10.1952441352,130-151-10.1952441352,166-89-7.18610939004,184-125-9.42248317733,172-151-9.42248317733,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3103,154-83-6.99621534348,119-89-6.59169499795,113-136-10.1913082939,130-151-10.1913082939,166-89-7.1857668253,184-125-9.4282561228,172-151-9.4282561228,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3104,154-83-6.99349224567,119-89-6.6144893795,113-136-10.1994144816,130-151-10.1994144816,166-89-7.20206141942,184-125-9.42236888601,172-151-9.42236888601,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3105,154-83-6.99688863754,119-89-6.60678286725,113-136-10.2027574853,130-151-10.2027574853,166-89-7.20380354346,184-125-9.41801748718,172-151-9.41801748718,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3106,154-83-7.0168838501,119-89-6.60589138092,113-136-10.2049342436,130-151-10.2049342436,166-89-7.20347628926,184-125-9.42591198316,172-151-9.42591198316,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3107,154-83-7.04009354115,119-89-6.60226110383,113-136-10.1978923903,130-151-10.1978923903,166-89-7.15500785981,184-125-9.40749292405,172-151-9.40749292405,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3108,154-83-7.00189852715,119-89-6.40113835228,113-136-10.1695447993,130-151-10.1695447993,166-89-7.09396160296,184-125-9.39801095094,172-151-9.39801095094,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3109,148-83-7.52250217943,119-89-6.28667769503,113-136-10.1610029397,130-151-10.1610029397,166-89-1.95142127573,184-125-9.39661219947,172-151-9.39661219947,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3110,148-83-7.52996577517,119-89-6.26820775039,113-136-10.1446224827,130-151-10.1446224827,166-89-1.9742962718,184-125-9.39375765049,172-151-9.39375765049,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3111,148-83-7.85503126792,119-89-6.36963562535,113-136-10.1582729618,130-151-10.1582729618,166-94-1.83411824703,184-125-9.43453154717,172-151-9.43453154717,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3112,148-83-7.88402303134,119-89-6.37139070962,113-136-10.1758693132,130-151-10.1758693132,166-94-2.12749840319,184-125-9.39541496863,172-151-9.39541496863,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3113,148-83-7.83850523574,119-89-6.39980504898,113-136-10.1935195705,130-151-10.1935195705,166-94-2.09815071523,184-125-9.39845516628,172-151-9.39845516628,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3114,148-83-7.80949332612,119-89-6.3661771173,113-136-10.1814308428,130-151-10.1814308428,166-89-2.05531606078,184-125-9.39770300303,172-151-9.39770300303,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3115,148-83-7.77811335368,119-89-6.22986024937,113-136-10.1769014053,130-151-10.1769014053,166-89-1.92966021597,184-125-9.39986606521,172-151-9.39986606521,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3116,148-83-7.7228204395,119-89-6.22644952519,113-136-10.179220662,130-151-10.179220662,166-89-1.96231690049,184-125-9.43296420328,172-151-9.43296420328,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3117,148-83-7.71456382973,119-89-6.24665060844,113-136-10.1665818758,130-151-10.1665818758,166-89-1.90495063365,184-125-9.34622620517,172-151-9.34622620517,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3118,148-83-7.73534041374,119-89-6.30046138101,113-136-10.1756923808,130-151-10.1756923808,166-89-1.84525303543,184-125-9.33292050912,172-151-9.33292050912,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3119,148-83-7.76756728495,119-89-6.33199542658,113-136-10.1895390114,130-151-10.1895390114,166-89-7.18103317664,184-125-9.3621283816,172-151-9.3621283816,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3120,148-83-7.37549454081,119-89-5.96507326124,113-136-10.175481773,130-151-10.175481773,166-89-1.68818284571,184-125-9.34103714043,172-151-9.34103714043,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3121,148-83-7.47551828463,119-89-6.00225630194,113-136-10.1628906549,130-151-10.1628906549,166-89-1.70836266559,184-125-9.31064143963,172-151-9.31064143963,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3122,148-83-7.92943352106,119-89-6.13319064364,113-136-10.2010800829,130-151-10.2010800829,166-89-1.77193721015,184-125-9.36311180047,172-151-9.36311180047,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3123,148-83-7.86537949934,119-89-6.19724666504,113-136-10.1936363594,130-151-10.1936363594,166-89-1.73816518819,184-125-9.37734222017,172-151-9.37734222017,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3124,148-83-8.05039843233,119-89-6.14541858042,113-136-10.187572903,130-151-10.187572903,166-89-1.79068947485,184-125-9.38313819325,172-151-9.38313819325,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3125,148-83-7.92477684221,119-89-6.07790522469,113-136-10.1261766194,130-151-10.1261766194,166-89-1.81549026072,184-125-9.33212031496,172-151-9.33212031496,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3126,148-83-7.9969103305,119-89-6.1031360716,113-136-10.1866077823,130-151-10.1866077823,166-89-1.81835657358,184-125-9.34853404077,172-151-9.34853404077,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3127,148-83-8.06473856036,119-89-6.26330424494,113-136-10.1554502188,130-151-10.1554502188,166-89-1.80443526804,184-125-9.31035102945,172-151-9.31035102945,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3128,148-83-8.10891760347,119-89-6.08705599043,113-136-10.17109083,130-151-10.17109083,166-89-2.2589379549,184-125-9.26642473572,172-151-9.26642473572,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3129,148-83-8.05792914693,119-89-6.07010812062,113-136-10.1764361041,130-151-10.1764361041,166-89-2.29396010935,184-125-9.24796703163,172-151-9.24796703163,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3130,148-83-8.01527000348,119-89-5.94270166907,113-136-10.2061905568,130-151-10.2061905568,166-89-1.7584990114,184-125-9.26587111019,172-151-9.26587111019,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3131,148-83-8.10618547616,119-89-5.92828597289,113-136-10.1896766208,130-151-10.1896766208,166-89-2.41095639765,184-125-9.30345183417,172-151-9.30345183417,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3132,148-83-8.02927038576,119-89-5.85602277064,113-136-10.190000435,130-151-10.190000435,166-89-2.30319385231,184-125-9.25796908223,172-151-9.25796908223,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3133,148-83-7.95284900354,119-89-5.9407041029,113-136-10.1684650813,130-151-10.1684650813,166-89-2.20878311992,184-125-9.25433327697,172-151-9.25433327697,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3134,148-83-7.6618341183,119-89-6.1553129182,113-136-10.1783456513,130-151-10.1783456513,166-89-6.95076050969,184-125-9.2710667495,172-151-9.2710667495,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3135,148-83-7.38601135962,119-89-5.8947007169,113-136-10.1546418423,130-151-10.1546418423,166-89-6.93038384429,184-125-9.33512217754,172-151-9.33512217754,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3136,148-83-7.87204489699,119-89-5.78173386587,113-136-10.1484741567,130-151-10.1484741567,166-89-1.63535304368,184-125-9.35756366887,172-151-9.35756366887,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3137,148-83-7.83001235073,119-89-5.78068333964,113-136-10.1534616462,130-151-10.1534616462,166-89-2.3132699877,184-125-9.37319271275,172-151-9.37319271275,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3138,148-83-7.7008523641,119-89-5.76776848377,113-136-10.1559279112,130-151-10.1559279112,166-89-1.61670807004,184-125-9.33405454548,172-151-9.33405454548,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3139,148-83-7.39515768936,119-89-5.74531786346,113-136-10.154745945,130-151-10.154745945,166-89-1.03357389569,184-125-9.31243843977,172-151-9.31243843977,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3140,148-83-7.29463697098,119-89-5.95292147614,113-136-10.2033356979,130-151-10.2033356979,166-89-1.04335933924,184-125-9.31697071684,172-151-9.31697071684,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3141,148-83-7.51261366476,119-89-6.07085001473,113-136-10.2286606855,130-151-10.2286606855,166-89-1.56421490014,184-125-9.33749519439,172-151-9.33749519439,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3142,148-83-7.47397415054,119-89-6.2082712515,113-136-10.238777615,130-151-10.238777615,166-89-1.12898156047,184-125-9.34088568175,172-151-9.34088568175,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3143,148-83-7.50857869407,119-89-6.14862646488,113-136-10.2414836113,130-151-10.2414836113,166-89-1.14494033158,184-125-9.35411699879,172-151-9.35411699879,1
MG107,0f4db67a-4533-45ff-b2e3-86cef598973d_0000.mp4,3144,148-83-7.53383561451,119-89-6.14767425889,113-136-10.2454221078,130-151-10.2454221078,166-89-1.55290594697,184-125-9.31735951318,172-151-9.31735951318,1
